	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CHA1	CHA1	1445.48201949701	-4.01034639388468	0.412509744867105	-9.72182219641054	2.43386375723816e-22	8.67829212090071e-21
CNS1	CNS1	458.659754846243	4.17624342324992	0.429742331841434	9.71801731831917	2.5265296974795e-22	8.95377475716516e-21
RHO3	RHO3	640.18577407271	4.69030703359261	0.482786719580718	9.71507053397401	2.60068904177271e-22	9.16073012774728e-21
YNL194C	YNL194C	2111.3277143623	-4.45417336653147	0.458915321659181	-9.70587199056172	2.84631961180052e-22	9.96554794203892e-21
ACO1	ACO1	5993.05084367488	-3.98738438099039	0.41104410826398	-9.70062409562532	2.99660007820086e-22	1.04288860206607e-20
RCL1	RCL1	666.481863993326	4.16638636122805	0.429554009452446	9.69933063024824	3.03483050521428e-22	1.0499068390658e-20
SLX9	SLX9	441.980937406117	4.18071666717886	0.431289196744317	9.69353440507653	3.21216114165668e-22	1.10467932279933e-20
PWP2	PWP2	1013.678769626	4.19111147164089	0.432720638699576	9.68549012183966	3.47537552812323e-22	1.18816956290895e-20
ACC1	ACC1	3127.54670011174	-3.85485335501456	0.398205625759219	-9.68055975518902	3.64713619246468e-22	1.23959973980145e-20
CMK2	CMK2	1512.94203448346	-4.04931964255583	0.41851938224363	-9.67534554994306	3.83792909666174e-22	1.29686301801152e-20
GUT2	GUT2	6255.82620663105	-4.54835340532172	0.471303970749906	-9.65057306452288	4.88817935314452e-22	1.64220221968069e-20
RRP5	RRP5	1930.0648060323	4.04269819919554	0.419085718518551	9.64647092601077	5.08764965119084e-22	1.69939194096099e-20
CSS1	CSS1	2963.90056484816	-4.09948357764821	0.425006732618555	-9.64569091033085	5.12648004283134e-22	1.70257725765347e-20
UTP4	UTP4	840.164743349774	4.12813822604601	0.428075886497595	9.64347293612205	5.2385040926065e-22	1.7298969196721e-20
FUR4	FUR4	789.855404211334	4.51892007136063	0.469752739067063	9.61978440048117	6.59692900915124e-22	2.1661780452648e-20
ENP1	ENP1	890.388202181612	3.91454881264935	0.408893519977227	9.57351638359877	1.0333014552066e-21	3.37390340318022e-20
RRP12	RRP12	1253.43968398558	4.26832981496637	0.447069402136441	9.54735393334684	1.33051099151178e-21	4.32007256014885e-20
LEU1	LEU1	5118.35078653786	4.95783004921813	0.519679716200429	9.54016463345281	1.42605746470134e-21	4.60458110269121e-20
SDS24	SDS24	1586.98130423162	-4.23673409460525	0.444367086858969	-9.53431120327298	1.50883844365055e-21	4.8449552676779e-20
STF1	STF1	1483.88380828164	-4.26474737534306	0.447671095876174	-9.52651939030412	1.62645014431142e-21	5.19391661469119e-20
NMD3	NMD3	1725.01549828374	3.86740005464975	0.406215775448734	9.52055604038901	1.72254882487719e-21	5.47073976512909e-20
NEW1	NEW1	2310.10292658534	4.22352142320529	0.443654000059346	9.51985426174525	1.73422099204702e-21	5.47787630748765e-20
LSP1	LSP1	3292.9987640965	-3.97754569484444	0.418123135249139	-9.51285724114361	1.85496218182075e-21	5.82758929769849e-20
YPL245W	YPL245W	404.009363783297	4.99478252158679	0.525245534628264	9.50942405464101	1.91721041568658e-21	5.99076716987657e-20
DRS1	DRS1	1387.66180331325	4.13164033498165	0.434700586673878	9.50456581297714	2.00884270750525e-21	6.24352610482381e-20
NSA2	NSA2	1730.34666264809	3.768979583989	0.39689471887018	9.49616965102978	2.17752869595926e-21	6.73180679835917e-20
HPT1	HPT1	2786.9307315216	4.42756803768746	0.466409297282238	9.49288117429659	2.24735102232258e-21	6.91090166229567e-20
VRG4	VRG4	414.567961461485	4.55521637472192	0.481007191873696	9.4701627162324	2.79408106383311e-21	8.54694691736739e-20
POR1	POR1	7644.62482225427	-3.8383944505649	0.405710699586275	-9.46091501771858	3.05260103979502e-21	9.28885719543908e-20
MCH5	MCH5	593.552507455162	4.2951871372118	0.454697657199443	9.44624866480852	3.5119171329074e-21	1.06308658210718e-19
CHO2	CHO2	2079.74087260187	-3.87454645103641	0.410543276550824	-9.43760785364307	3.81386719746373e-21	1.14850757262483e-19
ADR1	ADR1	2158.28249618366	-3.8931418939025	0.41287119511716	-9.42943450631801	4.12305786001306e-21	1.23521712795855e-19
UTP25	UTP25	1005.98527657446	3.92269580317823	0.416320066033987	9.42230779445062	4.41280481898089e-21	1.31524213373933e-19
NHP2	NHP2	2016.39445642941	3.74849384518698	0.397944163561318	9.41964775068094	4.52603842043517e-21	1.34210894385557e-19
ARA1	ARA1	2476.83564580421	-3.88140736304444	0.412327318318036	-9.41341305950202	4.8028242985741e-21	1.41695506717323e-19
IFH1	IFH1	1188.61562362521	4.32011097602106	0.45934677683113	9.40490103321062	5.20791933597585e-21	1.52870844346927e-19
CTR3	CTR3	694.946062833822	-4.23368999201693	0.450625036487987	-9.39515040045892	5.71361351176418e-21	1.66871968494339e-19
FAS1	FAS1	5414.69852200549	-3.91315050981491	0.416694877728788	-9.39092539640443	5.94753843387089e-21	1.72835466888288e-19
UTP5	UTP5	1297.88486960267	4.67858190496982	0.498343045271494	9.38827570558542	6.09905043032985e-21	1.7604377016979e-19
RRS1	RRS1	1315.23789533349	3.82822822446506	0.407781499523124	9.38793993582823	6.11852057369195e-21	1.7604377016979e-19
ECM3	ECM3	722.973804749391	3.88425170236267	0.414150781000459	9.37883466736325	6.67058836706225e-21	1.90982559553526e-19
HPF1	HPF1	2051.35110463903	-3.92250208952802	0.418261830254324	-9.37810195862945	6.71709786639981e-21	1.91371435291744e-19
BMT6	BMT6	357.722829160096	4.29638649093775	0.458400231389818	9.37256614795238	7.0790095697269e-21	2.00698554240257e-19
MDH1	MDH1	2425.69728209494	-3.86636183045422	0.412639595561773	-9.36982750089822	7.2651165727425e-21	2.04975036508638e-19
CKI1	CKI1	453.781404310627	-4.33765971284678	0.463074847851582	-9.36708122449574	7.45659980652397e-21	2.09361150123272e-19
BAS1	BAS1	524.323715450006	4.074319859994	0.435771768727665	9.34966455465874	8.7926138261757e-21	2.4568592095064e-19
MRT4	MRT4	2029.03291934273	3.96242546877496	0.424733147697755	9.32921174213289	1.06661182001884e-20	2.96609947270311e-19
AAT1	AAT1	341.507966855827	4.45262360544789	0.478165298073138	9.31189198252283	1.25575193530331e-20	3.47544297522993e-19
NOC4	NOC4	1020.05299051856	4.05238636571495	0.436147942656752	9.29131143214902	1.52398831632194e-20	4.19782942865549e-19
STI1	STI1	6119.54184557091	-3.68913215372152	0.3971381764522	-9.28929116479827	1.55319231851819e-20	4.25809139397534e-19
RPC82	RPC82	559.911763415718	3.85658882904761	0.415648404895826	9.27848822134706	1.7190018028908e-20	4.69053449690202e-19
GNP1	GNP1	3793.56068031953	4.11355390739952	0.443677686442441	9.27149151985397	1.83560820787808e-20	4.98530602999412e-19
MDG1	MDG1	915.159870503167	-4.11982447313694	0.444665068003731	-9.26500588776264	1.95066565773094e-20	5.27314828034057e-19
SUC2	SUC2	11354.7410073989	-4.01819114980427	0.433825927982179	-9.26221991501008	2.0022528297895e-20	5.38754326237805e-19
EEB1	EEB1	1176.24798006799	4.67701175175237	0.505628623140855	9.24989515565751	2.24712982159022e-20	6.01857996455409e-19
RPA43	RPA43	947.009625364182	5.76508604509989	0.623537029806779	9.24577975246533	2.3353166994763e-20	6.22608287034692e-19
PPR1	PPR1	302.724402377229	4.13751345525157	0.447599175543495	9.24379150213495	2.37913926124364e-20	6.31395314445117e-19
RRP8	RRP8	786.029660674548	3.88720551998766	0.420779860165694	9.23809784635834	2.50918000269785e-20	6.62879735258179e-19
PWP1	PWP1	1137.47802664946	4.25235386946382	0.460484008102261	9.23453104699238	2.59419873197533e-20	6.82239051142108e-19
ACO2	ACO2	591.433638877504	4.1403937031948	0.448697310516086	9.22758752093381	2.76795640467803e-20	7.24655974053544e-19
ERB1	ERB1	1342.50545501934	3.98857831438025	0.433263873168207	9.20588713112426	3.3886042474398e-20	8.83164479198212e-19
RFU1	RFU1	203.502103265451	4.51882150403376	0.490976257077135	9.20374751099995	3.45678919447581e-20	8.96913339209527e-19
HIS6	HIS6	451.279818709274	3.9919846351326	0.434732283790718	9.18262752497664	4.20698450464691e-20	1.08671084182257e-18
UTP11	UTP11	599.562403215974	4.09306483192846	0.446706260170893	9.16276577445458	5.05839173021108e-20	1.30085720070738e-18
GDB1	GDB1	1426.58343730317	-4.14473586102428	0.452387815827517	-9.16190868987629	5.09873734034229e-20	1.30545645031143e-18
ICL2	ICL2	809.005640055254	-3.91669424236358	0.428261534013988	-9.1455662750128	5.93182639877368e-20	1.51209539603827e-18
YBR053C	YBR053C	864.259107666797	-3.8730181811142	0.424675958792109	-9.11993745096873	7.51677001630781e-20	1.90774966527428e-18
UTP30	UTP30	444.451433038483	3.84706171004053	0.422522448196541	9.10498773842907	8.62761820014955e-20	2.18016160779431e-18
HAP4	HAP4	1602.95799741051	-3.68688106668195	0.405375485646342	-9.09497785936285	9.46057440999652e-20	2.38029690350215e-18
HSP26	HSP26	35235.6160480832	-4.1759376471079	0.459497751121498	-9.08804806316391	1.00832964961784e-19	2.52603962223228e-18
EIS1	EIS1	1596.47388395482	-4.04101046486516	0.445455965006965	-9.07162723660458	1.17252630552693e-19	2.92477377155473e-18
YBR238C	YBR238C	225.99689303415	5.43336328891425	0.599639723450846	9.06104628566962	1.29205163752214e-19	3.2091470586661e-18
FAL1	FAL1	313.186164868086	4.16186791544365	0.459354227686452	9.06025821598505	1.30142103833406e-19	3.21866343608406e-18
IMD4	IMD4	2067.16024160584	5.47807405423676	0.605021315651634	9.0543488510593	1.37385013003184e-19	3.38339701514621e-18
YGR130C	YGR130C	1616.51689340042	-3.82215772604181	0.422913214324833	-9.03768810379632	1.60020193365122e-19	3.92420828623666e-18
YLR407W	YLR407W	863.116309174113	3.88009621727766	0.430732540910967	9.00813346739846	2.09593187260515e-19	5.1105260213795e-18
GAD1	GAD1	2927.7548208399	-4.47741569783429	0.497057624466728	-9.00784029344269	2.10154115469666e-19	5.1105260213795e-18
GRC3	GRC3	158.722371360855	5.10284900493378	0.566969295689639	9.00022107674611	2.25263609297198e-19	5.43249832877725e-18
YTM1	YTM1	955.108916228541	4.03506194452605	0.448307079798337	9.00066522781917	2.24354089041148e-19	5.43249832877725e-18
OPI10	OPI10	853.504487741236	-4.29053244951182	0.477076173826295	-8.99339075162873	2.39718165319058e-19	5.75719825138166e-18
UTP14	UTP14	1093.18007593881	3.69962799625377	0.411439499017639	8.99191255357609	2.42964996612899e-19	5.81116279964679e-18
HAS1	HAS1	1783.73928005919	4.66871115639072	0.519589606332342	8.98538211598578	2.57836778855866e-19	6.14158753569792e-18
MRP8	MRP8	3035.50052537829	-3.57423006041252	0.398040529448001	-8.97956312481351	2.71843992584077e-19	6.4332936879058e-18
APE1	APE1	722.567023408095	-3.85703380242751	0.429543447395256	-8.97937991096476	2.72297014319482e-19	6.4332936879058e-18
IZH3	IZH3	726.262413738306	4.31075042393936	0.480572490029655	8.97003160474989	2.96429367691521e-19	6.97509103248228e-18
PGM2	PGM2	1855.86824687594	-3.79081366369768	0.423830954148408	-8.94416423952436	3.74774884422103e-19	8.78303075911799e-18
SDA1	SDA1	1299.05620562161	3.83713032145911	0.429145435726064	8.94132851481254	3.84519432264505e-19	8.97520859566789e-18
ANP1	ANP1	933.072320644649	3.90316840461566	0.437186542015662	8.9279244201342	4.34076036931657e-19	1.00913997065872e-17
CTR1	CTR1	1192.52288086346	-3.92651619666878	0.439892289537836	-8.92608552151276	4.41349331421703e-19	1.02196108136372e-17
HSP104	HSP104	19738.6336923485	-4.45680702049572	0.500029464602252	-8.9130887997588	4.96302028266168e-19	1.14464578900118e-17
TRM8	TRM8	553.715916173957	3.81744928728335	0.428584445585106	8.90711113435707	5.23795440162558e-19	1.20328027597818e-17
MRD1	MRD1	960.885320404256	3.6560746819312	0.410833577068469	8.89916230318703	5.62697590914767e-19	1.2875584245656e-17
NCL1	NCL1	1099.85188606147	4.15643756701069	0.467083867129658	8.89869648582169	5.65063842757852e-19	1.28790237416025e-17
CAT2	CAT2	1498.27312338574	-4.40775724194804	0.495870365453541	-8.88893055328391	6.1699875561191e-19	1.40077998735016e-17
UTP21	UTP21	826.787450000631	4.09258869653453	0.46056708122929	8.88597744678382	6.33612112851959e-19	1.43290023342241e-17
CDC48	CDC48	3425.73565544495	-3.5089177495692	0.394960222338892	-8.88423074300989	6.43645751326717e-19	1.44994926616701e-17
RPL33B	RPL33B	2392.02313557877	4.24988551939537	0.478571148790894	8.88036299332434	6.66425294590515e-19	1.49546865334366e-17
ILV5	ILV5	5863.89444802989	3.80859012260832	0.42890412881386	8.87981687921968	6.69705202377959e-19	1.49704870623873e-17
MOT3	MOT3	728.237695175417	3.92064353557787	0.441973274661554	8.87077061068941	7.26414507816117e-19	1.61142027459056e-17
VID30	VID30	495.739354008741	-4.22304672916575	0.476049475984245	-8.87102484554676	7.24757803172044e-19	1.61142027459056e-17
MAL32	MAL32	3471.7467053786	-3.84730251581777	0.43432804777633	-8.85805679719549	8.14212328085303e-19	1.79931636913756e-17
AFG2	AFG2	384.868305628195	3.91329314214461	0.441865337282502	8.8563026152076	8.27121482728405e-19	1.81404907834622e-17
UIP4	UIP4	1037.61596085471	-3.9855484498948	0.450004884810756	-8.85667819266202	8.24340681549808e-19	1.81404907834622e-17
NOP14	NOP14	1019.26548240844	3.66341276342635	0.413767011219477	8.85380579913644	8.45845073584629e-19	1.84813968709544e-17
PZF1	PZF1	231.474177278755	4.13962348965297	0.468429146894373	8.83724575445009	9.81071754025283e-19	2.13377450083894e-17
ROX1	ROX1	1861.32683922934	3.71391072820791	0.420271968724476	8.83692228982012	9.83915289443972e-19	2.13377450083894e-17
EBP2	EBP2	1941.39193046507	3.60676666356435	0.408197791628058	8.83583090731361	9.93569688749936e-19	2.14670149851845e-17
URB2	URB2	307.274522186873	4.32002477649824	0.489958183136385	8.81712955347399	1.17431339973735e-18	2.52781832565684e-17
YOR062C	YOR062C	2076.45902479103	4.4000838854353	0.499168907098527	8.81481963892995	1.19877889742694e-18	2.57096049883593e-17
RNT1	RNT1	501.296333707573	3.79772103293555	0.431077936981398	8.80982464453854	1.25341776749915e-18	2.67825884731803e-17
YBR056W	YBR056W	1132.95826195537	-3.8368747932691	0.435819326866215	-8.80381974075906	1.3223671888498e-18	2.81523739985167e-17
NOP58	NOP58	3256.86105184209	4.41418548635265	0.501453983319652	8.80277280306062	1.33476600026843e-18	2.8312627713723e-17
YCP4	YCP4	1317.81100353376	-3.66408073564254	0.416613486311136	-8.79491628580196	1.43154670151829e-18	3.02550888335429e-17
YMR244W	YMR244W	183.135964555418	6.13130481379047	0.697587247109755	8.78930175285414	1.50492354771322e-18	3.15762298170008e-17
TBF1	TBF1	151.076854295413	4.54482414652877	0.517082691634414	8.78935655758138	1.50418965468113e-18	3.15762298170008e-17
RRB1	RRB1	2518.37564331851	4.15372396496678	0.472689408991658	8.78742761304408	1.53023417514694e-18	3.18870902213566e-17
AIM41	AIM41	2054.33944737717	-3.96824437312109	0.451583830004414	-8.78739252705816	1.53071200477606e-18	3.18870902213566e-17
RRP36	RRP36	440.55125316408	3.69521071154477	0.421281934008865	8.77134862248096	1.7653892826474e-18	3.66444375383811e-17
BUD20	BUD20	1634.36091872863	3.58349372880197	0.408634188049476	8.76944179807121	1.79554199847984e-18	3.71376871714051e-17
ECM1	ECM1	834.907714124574	3.77281655406425	0.430771009101377	8.75828798677665	1.98238161238994e-18	4.08567444369161e-17
HIP1	HIP1	1194.5249640945	3.93316047881158	0.450741583580927	8.7259765286453	2.63893419031265e-18	5.4196061887269e-17
ECM4	ECM4	667.081703178381	-4.2490794013944	0.488048680989001	-8.70626141798785	3.14062026402084e-18	6.42721301918632e-17
RTT10	RTT10	473.973150604915	3.99541818123709	0.460263058991234	8.680727473532	3.93245386250121e-18	8.01944626275685e-17
RRP3	RRP3	762.805197951543	4.32918584812214	0.498898996863061	8.67747956067834	4.04635907707305e-18	8.22288075382817e-17
FBP1	FBP1	2127.70571296452	-4.52402874033699	0.521472104549116	-8.67549520074259	4.11754764811136e-18	8.33839265882342e-17
TPS1	TPS1	1916.4639089946	-3.72719847436384	0.429781719181885	-8.67230574966935	4.23456776796254e-18	8.5455930095133e-17
PHD1	PHD1	741.368481794559	3.52364380944192	0.408425030945783	8.62739436239321	6.27654621343971e-18	1.262259051644e-16
TPO4	TPO4	2860.75921406568	4.16908483037424	0.483294128167321	8.6263924748758	6.33174738086989e-18	1.26896950957296e-16
BMT5	BMT5	340.413891902316	3.79891291048926	0.440403705795625	8.62597852946358	6.35469425028021e-18	1.26919185507315e-16
QCR8	QCR8	3197.29938358531	-3.40921079309692	0.395735412636048	-8.6148741917932	7.00184382034716e-18	1.3936546672554e-16
YSC84	YSC84	466.532138608896	-3.86208615409464	0.448631848796165	-8.60858667180663	7.39668240301986e-18	1.46721904868094e-16
IRC24	IRC24	603.41142602321	-3.89001608384042	0.452482924841537	-8.59704503811439	8.17948927368546e-18	1.61697930811768e-16
RPC17	RPC17	258.496527570498	3.89925061136474	0.45392385553621	8.59009845772183	8.68948309208031e-18	1.71197544851426e-16
YGR054W	YGR054W	855.100085641889	4.03094068301415	0.469596377343459	8.58384109736424	9.1756696579092e-18	1.80165513688406e-16
YPK3	YPK3	241.810468492406	4.0581686710904	0.472916466119435	8.58115325184196	9.39266443156641e-18	1.83805271637252e-16
NOP7	NOP7	2579.28319864556	3.89481257513542	0.454139800378095	8.57624143907402	9.8023673448627e-18	1.91179057074973e-16
TDH1	TDH1	31780.8539157592	-3.57228747030834	0.416720741981704	-8.57237739911968	1.01370248664268e-17	1.97044777671145e-16
MTR4	MTR4	797.617244882349	3.74500254589483	0.437162733068668	8.56660978305894	1.06576286967811e-17	2.06473793285639e-16
HSP78	HSP78	7197.9749349917	-4.54007021229292	0.530221682876864	-8.56258874148549	1.10361036018724e-17	2.1309579446539e-16
YBR139W	YBR139W	923.405894381444	-4.1720242654541	0.487764993969388	-8.55334908621166	1.19567590701839e-17	2.30108224224863e-16
MRS2	MRS2	127.478577030575	4.4607281617963	0.521636255904527	8.55141511216723	1.21588481835341e-17	2.33225167137625e-16
BUD22	BUD22	817.826413746866	3.71495294951204	0.434727204920548	8.54548072322961	1.28002327624e-17	2.44445631531997e-16
CSR2	CSR2	1658.34379039488	-4.25869625124744	0.498371101507987	-8.54523113070028	1.28279280139813e-17	2.44445631531997e-16
HAT1	HAT1	212.192651054928	3.9630641106838	0.464156760367388	8.53820185134643	1.36326624680492e-17	2.58931484523862e-16
DUG3	DUG3	482.036709991759	3.91502947550529	0.459100769450581	8.52760382037809	1.49410217666289e-17	2.82857389275724e-16
YMR31	YMR31	645.88512937891	-3.68966865425637	0.432913297000568	-8.52288132478298	1.55632231797174e-17	2.93680042599083e-16
RBG1	RBG1	766.567759008757	3.45338780285366	0.405810866397106	8.50984556799508	1.74165167584541e-17	3.2758833462827e-16
ALD4	ALD4	11533.7522260813	-4.61857109528562	0.543392755649722	-8.49950803956393	1.90395871692863e-17	3.56961550412555e-16
UTP13	UTP13	804.736325087735	3.96319816571913	0.466394581995308	8.49752188107322	1.93681000767603e-17	3.61953047093669e-16
HOR7	HOR7	11430.7758973247	-3.31346535703663	0.390532149730455	-8.48448804873961	2.16670536381746e-17	4.03618319695741e-16
RPS21A	RPS21A	3012.53778449685	3.90474181101058	0.461530194616128	8.46042546416341	2.66403777082663e-17	4.94676917701098e-16
OM45	OM45	6348.76195854165	-4.33906879355783	0.513081745091271	-8.45687618994506	2.74635237054657e-17	5.08337578904989e-16
RLI1	RLI1	1718.24387470187	3.4355864773354	0.406684511317006	8.44779277727988	2.96861689833071e-17	5.4773337819359e-16
PEP4	PEP4	3745.64633327834	-3.3626526705464	0.398418133183348	-8.44000910219349	3.17312953122681e-17	5.83614836566146e-16
MAK21	MAK21	1426.83429802414	3.68624159974492	0.436778222359666	8.43961857766224	3.18374871713784e-17	5.83720742713095e-16
GPM2	GPM2	787.439100570395	-3.62198922521281	0.429234552989882	-8.43825176697317	3.22119200012199e-17	5.88728550462547e-16
RPC37	RPC37	754.935518646443	3.42184509757949	0.405721876688433	8.43396743973763	3.34139714310937e-17	6.08783705195976e-16
GAC1	GAC1	1109.75056754038	-3.57507613098684	0.42400625304035	-8.43165897991277	3.40798898259536e-17	6.18975998963883e-16
SUE1	SUE1	1265.84804562169	-4.71219058800521	0.559040470769707	-8.42906879624887	3.48426708923753e-17	6.30858577029549e-16
URK1	URK1	451.220159996727	3.70539317462989	0.439945315679515	8.42239488084274	3.68865369379817e-17	6.65790536284315e-16
PSK1	PSK1	668.239405638644	-3.97138948296007	0.472650007432257	-8.40238954937342	4.37483767165279e-17	7.87199893115975e-16
AHK1	AHK1	283.941743035155	3.70038528845368	0.440621685179047	8.39810071297338	4.53757946776481e-17	8.13963329217563e-16
BDH2	BDH2	624.223334243108	-3.78944306834231	0.451269781696741	-8.39728965253176	4.56902013664597e-17	8.17081385667273e-16
TPK3	TPK3	254.096330838424	3.77097984252518	0.449581105165598	8.3877631848789	4.95479036231885e-17	8.83350968889483e-16
RPS22A	RPS22A	4299.47522658676	4.93149117193512	0.588119201617957	8.38518987029881	5.06439447212745e-17	9.00130295779962e-16
FTR1	FTR1	2407.516331328	3.76663188209161	0.44971093728234	8.37567328216173	5.49090461864001e-17	9.7296151352243e-16
YDL124W	YDL124W	2773.13755661714	-3.51790057303831	0.420148057595133	-8.37300211067085	5.61685990707108e-17	9.92255008507511e-16
GDH2	GDH2	2232.23810429086	-3.80196268198087	0.454437498687963	-8.36630492192607	5.94532222674854e-17	1.04709735702614e-15
IGD1	IGD1	517.946919034838	-4.10701328477647	0.491028795960896	-8.36409864056841	6.05762260750335e-17	1.06365264636887e-15
AYR1	AYR1	821.141252715305	-4.04683881812507	0.485024285905063	-8.34357976647211	7.20747866269068e-17	1.26174295143248e-15
GIT1	GIT1	302.654604620981	-4.0834523422804	0.489500814161407	-8.34207466901971	7.299833340599e-17	1.27407301428112e-15
IMP3	IMP3	310.321616951049	3.6439711462702	0.437055737105755	8.33754333120324	7.58498580997005e-17	1.31820501503204e-15
RRP42	RRP42	719.558496102483	3.42651416546417	0.410984109962672	8.33733977154343	7.59805024149576e-17	1.31820501503204e-15
GSY2	GSY2	1217.32379137695	-3.68094280437278	0.442143885539314	-8.32521476551208	8.41759885639506e-17	1.45604418313595e-15
TRM82	TRM82	614.993329569544	4.13755585363589	0.497291574155657	8.32018089319325	8.78291650998747e-17	1.51043962612228e-15
KGD1	KGD1	3629.05296613124	-3.61155409685958	0.434072376902584	-8.32016568902771	8.78404324895615e-17	1.51043962612228e-15
RPL6B	RPL6B	2605.71646430156	4.47329279601929	0.539394967105379	8.29316747248286	1.1027191252199e-16	1.88500104581707e-15
SOL4	SOL4	932.028656286301	-4.26190548229619	0.513885707710006	-8.29348903531144	1.09974079941356e-16	1.88500104581707e-15
KIN82	KIN82	396.093616530591	-3.99058922069333	0.481602832937685	-8.28605844436483	1.17063275653162e-16	1.99522509705625e-15
NOP4	NOP4	1099.76052305683	3.35974933847564	0.405506422502383	8.28531720346771	1.17794705200444e-16	2.0018211304824e-15
RIX1	RIX1	584.488050250625	4.06883301641852	0.491546711171395	8.27761212504539	1.25669785393955e-16	2.12942505163168e-15
LYS4	LYS4	614.771758088	3.39200312174498	0.409856860339641	8.276067695766	1.2730963862378e-16	2.15094075488782e-15
EMI2	EMI2	1075.63559164206	-3.49835361309155	0.423369162247046	-8.26312808076035	1.4190383625524e-16	2.39056549656653e-15
LSG1	LSG1	811.410587232743	3.46263774468829	0.419128360544748	8.26152098175329	1.43827861832471e-16	2.41597552881596e-15
QCR10	QCR10	2312.18042778435	-3.52732637294449	0.427793563974628	-8.24539373657733	1.64617260984581e-16	2.75722052115961e-15
GIM3	GIM3	385.118464178997	4.09794023098288	0.497525998397601	8.23663536012442	1.77121266861512e-16	2.95812874425031e-15
THP2	THP2	88.9036092575355	4.92292144778839	0.598554616096002	8.2246821182293	1.95709211726358e-16	3.25920326233122e-15
RNY1	RNY1	327.647044956953	-4.1890250501641	0.509841993445111	-8.21632016197403	2.09842768808927e-16	3.48458906376423e-15
GUT1	GUT1	4045.1735628323	-3.46814732519092	0.422513912980615	-8.20836241989039	2.24225538073034e-16	3.71281717173924e-15
KGD2	KGD2	2456.5804979014	-3.46161521177985	0.422141260440268	-8.20013473255277	2.40117758211584e-16	3.9646716213799e-15
YJL068C	YJL068C	848.26443356369	-3.49319603821396	0.426743303360908	-8.18570792020063	2.70707567542477e-16	4.45708890242741e-15
NOP53	NOP53	1010.90582119945	3.33942730373048	0.40815524989874	8.18175756543365	2.79733416125158e-16	4.59268535174977e-15
LSC2	LSC2	1789.20647874521	-3.40975844439603	0.416868037533024	-8.17946721119368	2.85101636340928e-16	4.66763580398162e-15
GYP7	GYP7	2062.41549357855	-3.80237258233781	0.465024655733816	-8.17671178388942	2.91694610104335e-16	4.76216032001797e-15
ENO1	ENO1	31412.7117794878	-3.53802488239397	0.433192897514614	-8.16731969220389	3.15316509509585e-16	5.13338810439694e-15
CBF5	CBF5	2862.38309499194	3.88318552578438	0.47610688115512	8.15612140778785	3.45954699622502e-16	5.61644892236308e-15
GPD1	GPD1	24984.3712259783	3.25923096705256	0.399690675291493	8.15438329822333	3.50966127515057e-16	5.6819363039485e-15
SDH6	SDH6	344.497475247959	-4.47553792157459	0.549796128113417	-8.14035911262607	3.9410719399852e-16	6.362641698665e-15
MDH2	MDH2	1260.04550553165	-4.14719509933272	0.510054707526743	-8.13088289968439	4.2617488839656e-16	6.86129764919891e-15
ACH1	ACH1	1513.93715113433	-3.75220858845957	0.461593509178435	-8.12881575206272	4.33504637582158e-16	6.96002473377763e-15
PYC1	PYC1	2564.07741305207	-3.81846380963701	0.469772572587272	-8.128324283827	4.35265497818265e-16	6.96904427911779e-15
SOD2	SOD2	5986.8165680794	-3.6245059076997	0.44597792370278	-8.12709713881541	4.39693014080085e-16	7.02059285119081e-15
BDH1	BDH1	1472.03515332387	-3.27139750336128	0.403065539859349	-8.11629171896672	4.80644524752496e-16	7.61611459079213e-15
UGP1	UGP1	1185.28326426983	-3.35682086509235	0.413594025557555	-8.11622184475975	4.80921206954699e-16	7.61611459079213e-15
PST2	PST2	1068.75565593276	-3.55438733929589	0.437900945815193	-8.11687522775058	4.78340110441679e-16	7.61611459079213e-15
RPO26	RPO26	1263.04380321818	3.58594796812571	0.441992774957566	8.11313707213876	4.93293720308158e-16	7.76971030469109e-15
MUP1	MUP1	1634.98860556909	3.3169276435066	0.408820209937928	8.11341407023448	4.92170027563765e-16	7.76971030469109e-15
