id	X16.bam	X17.bam	X18.bam	X19.bam
GAL11	2251.8442269684	1214.78983336854	667.635131726142	538.517376479564
GSH2	325.640946594531	400.10296498584	130.347811432247	220.380518718548
RRT8	794.213323164302	395.275985515502	57.2258684336693	55.7382634891268
LDS2	68.0946906957509	20.3805799858739	66.7635131726142	21.4377936496642
PSK2	146.302454267108	25.7438905084723	553.183394858803	337.002116172721
PEX15	701.173052708722	304.636037683589	178.036035126971	105.473944756348
NTG2	229.903856705456	155.536005155353	225.724258821696	211.805401258682
NGL1	193.496794353272	174.307591984448	216.186614082751	259.82605903393
NOP12	51.9137740947804	92.2489409886924	3799.16182101305	3662.43266710862
RPS15	1467.7439766797	2339.47604995742	13676.982555647	14411.3424030502
RPP2A	263.614099624145	1019.56533034595	6498.31528213445	7310.28763453548
YOL038C-A	12.8098923091017	5.89964157485823	0	2.5725352379597
PRE6	1019.39774586114	1218.0078196821	435.552443078483	662.856579647616
YOL036W	1004.56523897692	549.202997514075	921.972324764672	946.692967569169
snR50	2.02261457512131	2.14532420903936	0	2.5725352379597
SMC5	124.727898799148	136.764418326259	85.838802650504	138.916902849824
MSE1	25.6197846182033	70.7956988982988	44.5090087817428	56.5957752351134
